#Table1
bestObjID,ra,dec,z,class,z1,velDisp,velDispErr,survey
1237648720144105904,150.62419,-0.93644768,0.5665844,GALAXY,0.5665844,0,34.31549,boss
1237648720144106208,150.621,-1.0330484,0.4765871,GALAXY,0.4765871,132.416,39.53933,boss
1237648720144171406,150.64252,-0.93602535,0.51412,GALAXY,0.51412,212.5927,22.80484,boss
0,150.64423,-0.96568755,0.2380872,GALAXY,0.2380872,0,0,boss
1237648720144106146,150.59607,-0.85163916,0.5032593,GALAXY,0.5032593,247.3206,27.83977,boss
1237654669199016757,150.66549,-0.79682065,0.6647713,GALAXY,0.6647713,236.4007,27.69551,boss
1237654669199016364,150.63653,-0.8182442,0.5019437,GALAXY,0.5019437,192.153,28.4481,boss
1237648720681042391,150.67673,-0.53731678,0.6470432,GALAXY,0.6470432,156.1005,37.30019,boss
1237648720680977240,150.57155,-0.49625261,0.7052807,GALAXY,0.7052807,215.7745,107.9948,boss
0,150.62245,-0.62253457,0.014822,GALAXY,0.014822,181.2753,143.9748,boss
1237654669735886867,150.60761,-0.40499489,0.643189,GALAXY,0.643189,135.3468,49.02236,boss
1237648721217847889,150.56153,-0.20109615,0.4796024,GALAXY,0.4796024,221.1985,26.77192,boss
1237654669735887234,150.64195,-0.41133752,0.5707498,GALAXY,0.5707498,267.978,51.43924,boss
1237651800697471394,150.52048,-0.21958628,0.5642269,GALAXY,0.5642269,208.3088,23.00789,boss
1237648721217847772,150.51339,-0.13361363,0.4797106,GALAXY,0.4797106,198.2566,31.14881,boss
0,150.55798,0.042843088,0.5464151,GALAXY,0.5464151,344.8219,164.373,boss
1237648721217847923,150.57715,-0.13172595,0.3334486,GALAXY,0.3334486,186.3425,27.38947,boss
1237654669735887550,150.65141,-0.34252889,0.5936976,GALAXY,0.5936976,151.2346,29.35162,boss
1237648721217847780,150.51758,-0.10694252,0.5291865,GALAXY,0.5291865,197.2792,28.99046,boss
1237648721217847907,150.56862,-0.055490967,0.5395591,GALAXY,0.5395591,289.5631,38.7772,boss
1237651801234342639,150.6084,0.14957554,0.354891,GALAXY,0.354891,193.2074,22.32854,boss
1237654872682005257,150.54518,-1.3819285,0.7009792,GALAXY,0.7009792,214.6325,55.65428,boss
1237648720681239086,151.1443,-0.56184228,0.4734733,GALAXY,0.4734733,211.6347,26.05677,boss
1237654872682004874,150.50945,-1.3899876,0.4453493,GALAXY,0.4453493,251.0208,31.02121,boss
1237648720144040375,150.3995,-0.89882668,0.5030151,GALAXY,0.5030151,259.1943,31.2556,boss
1237654872682004942,150.53303,-1.3622652,0.4742824,GALAXY,0.4742824,194.3263,39.08839,boss
1237651754543809121,172.26272,2.891343,0.5297694,GALAXY,0.5297694,199.6127,26.91262,boss
1237651754543809388,172.19821,2.9113824,0.6864442,GALAXY,0.6864442,130.6655,35.56654,boss
1237651754543808771,172.30913,3.057555,0.2027125,GALAXY,0.2027125,212.8564,12.44882,boss
1237651755080679991,172.27225,3.4524195,0.5253976,GALAXY,0.5253976,353.692,40.14137,boss
1237654030865793466,172.28783,3.0806739,0.4614436,GALAXY,0.4614436,199.5131,22.86473,boss
1237651755080679851,172.21967,3.3395726,0.4639493,GALAXY,0.4639493,280.3867,21.68856,boss
1237651754543808913,172.18603,2.9982825,0.6059737,GALAXY,0.6059737,251.9132,46.91699,boss
1237654030865728299,172.16365,3.1365259,0.6804196,GALAXY,0.6804196,249.1774,66.15186,boss
1237655123930120376,172.10426,3.6137901,0.2682695,GALAXY,0.2682695,186.0657,9.95938,boss
1237651755080680137,172.19061,3.4679173,0.5939981,GALAXY,0.5939981,247.0323,35.40941,boss
1237654031402598473,172.2023,3.4899886,0.1085632,GALAXY,0.1085632,0,62.95116,boss
1237651755080614482,172.14442,3.3242356,0.3766454,GALAXY,0.3766454,229.6258,17.43022,boss
1237651755080614534,172.16141,3.4701484,0.5957469,GALAXY,0.5957469,287.3905,46.2121,boss
1237655123930055093,172.03472,3.7137343,0.6113982,GALAXY,0.6113982,331.3742,92.06966,boss
1237655123930120579,172.12877,3.7355067,0.3708856,GALAXY,0.3708856,174.8838,16.15111,boss
1237654604257231349,172.08442,3.8297064,0.4478477,GALAXY,0.4478477,220.9791,32.74525,boss
1237655123930120723,172.19249,3.7671745,0.3696278,GALAXY,0.3696278,235.8945,22.77364,boss
1237654604257231557,172.17698,3.8602944,0.5197073,GALAXY,0.5197073,169.4007,22.53689,boss
1237654604257231338,172.08004,3.8574058,0.3739982,GALAXY,0.3739982,164.2175,34.32734,boss
1237654604257296853,172.19484,4.0225456,0.5031317,GALAXY,0.5031317,260.2207,57.43665,boss
1237654604257231921,172.16862,3.8781481,0.5086382,GALAXY,0.5086382,355.8555,71.05849,boss
1237655124466991564,172.1762,4.1058619,0.5943251,GALAXY,0.5943251,256.2038,86.96423,boss
1237654604257231368,172.08897,4.0002172,0.4165412,GALAXY,0.4165412,201.1422,32.44262,boss
1237654604257231292,172.0571,3.9668716,0.358676,GALAXY,0.358676,222.1525,27.21262,boss
1237654604794102621,172.15241,4.2658388,0.6460444,GALAXY,0.6460444,362.4718,75.93264,boss
1237655124466991555,172.16933,4.1740828,0.3592832,GALAXY,0.3592832,288.4326,28.44922,boss
1237655124466926117,172.0571,4.1631416,0.4834858,GALAXY,0.4834858,437.0645,90.04266,boss
1237654604257231086,172.04493,3.8976149,0.3586746,GALAXY,0.3586746,238.9027,20.25114,boss
1237651754543743525,172.15678,2.9089245,0.5258586,GALAXY,0.5258586,236.6773,36.56725,boss
1237654030865662377,172.0199,3.1625344,0.3542615,GALAXY,0.3542615,200.0024,22.38803,boss
1237654030865727861,172.1247,3.1695613,0.5925574,GALAXY,0.5925574,216.5773,35.42242,boss
1237651755080548814,171.96306,3.3089814,0.4393536,GALAXY,0.4393536,176.8094,22.10316,boss
1237651754543743721,172.16385,2.9468241,0.5273528,GALAXY,0.5273528,235.6294,42.60989,boss
1237651755080614618,172.05014,3.3051963,0.5948974,GALAXY,0.5948974,187.0156,32.40101,boss
1237651755080548707,171.92111,3.3520012,0.3401739,GALAXY,0.3401739,199.1631,18.382,boss
1237654030865728255,172.13761,3.2304791,0.6467279,GALAXY,0.6467279,183.4799,50.72341,boss
1237651755080549055,172.00229,3.4275028,0.5252209,GALAXY,0.5252209,220.9401,60.35588,boss
1237651755080548899,172.01165,3.4082624,0.5274348,GALAXY,0.5274348,273.7772,36.32847,boss
1237654031402467830,171.90875,3.5168407,0.5242902,GALAXY,0.5242902,244.1506,36.05076,boss
1237654031402533384,172.05525,3.5239871,0.4691401,GALAXY,0.4691401,269.1755,38.31031,boss
1237655123930054697,172.07092,3.6145138,0.2751428,GALAXY,0.2751428,232.7122,13.04049,boss
1237654031402533201,171.98263,3.5081597,0.4762479,GALAXY,0.4762479,251.3024,29.39245,boss
1237654604257166240,171.97732,3.9332766,0.5262496,GALAXY,0.5262496,179.4375,39.25568,boss
1237655123929989302,171.92716,3.7335485,0.344164,GALAXY,0.344164,234.5468,19.64299,boss
1237655124466860466,171.84851,4.0461379,0.4518102,GALAXY,0.4518102,234.1503,35.72577,boss
1237655123929989200,171.8226,3.7559192,0.03522791,GALAXY,0.03522791,110.9118,2.544342,boss
1237655123930054749,171.97459,3.6819054,0.1918676,GALAXY,0.1918676,270.5826,8.290434,boss
1237655124466925991,171.98697,4.0439473,0.4482288,GALAXY,0.4482288,126.4603,44.83974,boss
1237654604257166109,171.89522,3.9750814,0.7406074,GALAXY,0.7406074,143.0338,39.24092,boss
1237655124466860335,171.92607,4.0768977,0.3462292,GALAXY,0.3462292,306.6653,35.59733,boss
1237655124466925848,171.93116,4.1689056,0.3567388,GALAXY,0.3567388,286.2577,25.284,boss
1237655124466860524,171.87252,4.0947969,0.4484372,GALAXY,0.4484372,222.1133,27.93189,boss
1237654604794036947,171.92422,4.2446388,0.5684803,GALAXY,0.5684803,341.619,62.49332,boss
1237654604794036608,171.89371,4.2686838,0.4967784,GALAXY,0.4967784,294.5858,46.07776,boss
1237654604257165916,171.97487,4.0286788,0.3574552,GALAXY,0.3574552,267.968,27.72356,boss
1237654604793971324,171.85754,4.3317684,0.5310546,GALAXY,0.5310546,171.4638,25.03517,boss
1237654030865596766,171.84301,3.0783089,0.5952482,GALAXY,0.5952482,251.108,41.54093,boss
1237651755080548712,171.92187,3.2878735,0.5925955,GALAXY,0.5925955,401.6057,91.24255,boss
1237654030865531782,171.81394,3.1092021,0.5951868,GALAXY,0.5951868,60.84029,44.07195,boss
1237654030865531349,171.71937,3.1526352,0.5252791,GALAXY,0.5252791,229.4633,34.91694,boss
1237651755080483395,171.86103,3.4343704,0.3130018,GALAXY,0.3130018,13.98208,57.75383,boss
1237651755080483349,171.83577,3.3935378,0.613831,GALAXY,0.613831,260.6452,33.18245,boss
1237651755080483306,171.81197,3.3522464,0.6092248,GALAXY,0.6092248,276.688,48.1271,boss
1237651755080417703,171.64179,3.3464175,0.4631518,GALAXY,0.4631518,294.1927,64.0128,boss
1237654030865531267,171.68763,3.2082618,0.5101856,GALAXY,0.5101856,198.6177,47.12001,boss
1237654030865531462,171.77168,3.1704562,0.5964622,GALAXY,0.5964622,242.9888,41.33249,boss
1237651755080417517,171.65877,3.4322672,0.4016474,GALAXY,0.4016474,850,-3,boss
1237654031402402319,171.79015,3.5356735,0.4688847,GALAXY,0.4688847,248.5885,45.68632,boss
1237651755080418003,171.69417,3.4689618,0.6577169,GALAXY,0.6577169,322.7826,55.48669,boss
1237654031402337008,171.6537,3.5102037,0.6543085,GALAXY,0.6543085,143.099,61.72134,boss
1237655123929989380,171.81723,3.6378638,0.5244849,GALAXY,0.5244849,224.8779,34.92318,boss
1237654604257100425,171.72615,3.9163669,0.605786,GALAXY,0.605786,104.7987,39.89417,boss
1237655123929923758,171.69757,3.6537029,0.5472367,GALAXY,0.5472367,123.1371,47.02832,boss
1237655124466794933,171.76168,4.1280571,0.4686657,GALAXY,0.4686657,344.3118,84.79983,boss
1237654604257100184,171.769,3.8672869,0.5138202,GALAXY,0.5138202,0,32.68711,boss
1237654604257034854,171.72453,3.9447457,0.5235169,GALAXY,0.5235169,315.2188,57.39968,boss
1237655124466794820,171.6838,4.0347124,0.4531969,GALAXY,0.4531969,194.8996,44.24856,boss
1237655124466795034,171.72599,4.108876,0.4714685,GALAXY,0.4714685,165.4103,47.56031,boss
1237654604257099981,171.72476,4.0055896,0.3548467,GALAXY,0.3548467,134.101,27.26393,boss
1237655124466795029,171.72086,4.1963237,0.5517927,GALAXY,0.5517927,177.0945,58.46273,boss
1237654604257034743,171.67184,3.8321092,0.3545394,GALAXY,0.3545394,210.6411,21.36564,boss
1237655124466794815,171.67753,4.1593994,0.4714554,GALAXY,0.4714554,160.0349,26.87463,boss
1237655124466795035,171.73144,4.1652619,0.4714603,GALAXY,0.4714603,228.1241,38.86863,boss
1237655124466794956,171.77647,4.1498942,0.4723107,GALAXY,0.4723107,257.1916,47.66573,boss
1237654604793905767,171.68258,4.2618609,0.5848168,GALAXY,0.5848168,214.4802,43.08226,boss
1237655124466794827,171.68502,4.1861481,0.3618943,GALAXY,0.3618943,218.0432,27.30658,boss
1237654030865465434,171.59483,3.2512582,0.5166655,GALAXY,0.5166655,275.1461,49.92692,boss
1237651755080417658,171.62001,3.2948702,0.5146901,GALAXY,0.5146901,336.0227,45.99677,boss
1237651755080417627,171.60718,3.3165651,0.5198571,GALAXY,0.5198571,270.4597,62.37449,boss
1237651755080352334,171.55922,3.4214552,0.5720565,GALAXY,0.5720565,279.0438,45.7891,boss
1237654030865466109,171.6597,3.195429,0.6067325,GALAXY,0.6067325,232.9416,72.72727,boss
1237654031402337064,171.52911,3.5006641,0.6641871,GALAXY,0.6641871,278.9893,81.25388,boss
1237654605331628753,173.62751,4.8573495,0.5739861,GALAXY,0.5739861,193.9227,30.16051,boss
1237654605331694243,173.76702,4.7938118,0.6494911,GALAXY,0.6494911,278.2396,80.45383,boss
1237655125004517651,173.60667,4.5466158,0.44339,GALAXY,0.44339,249.091,29.39121,boss
1237654605331693770,173.74897,4.8560479,0.6442493,GALAXY,0.6442493,0,31.29444,boss
1237654605331694054,173.71268,4.7333892,0.5914116,GALAXY,0.5914116,161.5636,29.79743,boss
1237654605331694055,173.71249,4.7707281,0.5968923,GALAXY,0.5968923,297.0131,50.56485,boss
1237654605331694183,173.75026,4.698783,0.4727549,GALAXY,0.4727549,77.7514,47.00802,boss
1237654605331694522,173.75147,4.7424602,0.5907255,GALAXY,0.5907255,234.261,58.55074,boss
1237654605331693786,173.66802,4.7887256,0.525434,GALAXY,0.525434,218.2571,31.77206,boss
1237655125004518048,173.6974,4.5250909,0.6425997,GALAXY,0.6425997,350.0698,54.87148,boss
1237654604794823606,173.74797,4.4306764,0.5688431,GALAXY,0.5688431,281.3702,44.6039,boss
1237654604794757945,173.60813,4.3554523,0.3331956,GALAXY,0.3331956,196.9885,32.31829,boss
1237655125004517777,173.67321,4.5137866,0.4488442,GALAXY,0.4488442,220.7982,35.14362,boss
1237654605331628232,173.61172,4.6992751,0.243295,GALAXY,0.243295,209.8601,15.92809,boss
1237654604794823076,173.68092,4.4754406,0.5323277,GALAXY,0.5323277,259.6202,41.52694,boss
1237654605331693777,173.7928,4.8746935,0.3538814,GALAXY,0.3538814,235.1172,21.79849,boss
1237654605331759568,173.83118,4.83681,0.5332131,GALAXY,0.5332131,13.52818,42.33308,boss
1237654605331759162,173.88485,4.788641,0.5723277,GALAXY,0.5723277,224.6159,24.9878,boss
1237654605331759358,173.86084,4.8340425,0.3541198,GALAXY,0.3541198,196.982,15.39458,boss
1237655125004648727,173.87682,4.6498421,0.4810552,GALAXY,0.4810552,132.5516,27.28275,boss
0,173.87904,4.5132687,0.9941044,GALAXY,0.9941044,0,0,boss
1237655125004648614,173.9121,4.6014016,0.2844315,GALAXY,0.2844315,231.8793,13.43388,boss
1237654605331825047,173.9825,4.708428,0.4422123,GALAXY,0.4422123,251.5516,28.16788,boss
1237655125004583206,173.77565,4.5145012,0.569333,GALAXY,0.569333,246.9274,36.19807,boss
1237654604794889240,173.82453,4.4330125,0.6355097,GALAXY,0.6355097,340.7962,68.94887,boss
1237654604256969209,171.54214,3.8861585,0.3531878,GALAXY,0.3531878,160.0075,27.10113,boss
1237654604256969325,171.48581,3.9113342,0.6034103,GALAXY,0.6034103,290.5058,73.64597,boss
1237654604793839979,171.43462,4.3471222,0.5213565,GALAXY,0.5213565,263.328,63.92334,boss
1237655125003600270,171.60073,4.4965632,0.5632247,GALAXY,0.5632247,0,326.5986,boss
1237655125003665724,171.68351,4.4789438,0.4684575,GALAXY,0.4684575,210.8677,29.42848,boss
1237654604256904164,171.38027,3.8971052,0.7405651,GALAXY,0.7405651,237.1522,65.70412,boss
1237655124466663829,171.38889,4.1003717,0.3762943,GALAXY,0.3762943,268.6706,26.23921,boss
1237654604256903673,171.29777,4.0095015,0.3531459,GALAXY,0.3531459,174.984,19.9374,boss
1237654031402074691,171.03788,3.5830129,0.4716398,GALAXY,0.4716398,146.0692,27.68929,boss
1237651755080089862,170.86719,3.4675023,0.5068932,GALAXY,0.5068932,235.9255,35.66581,boss
